Price,Close,High,Low,Open,Volume
Ticker,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS
Date,,,,,
2011-07-13,1193.789306640625,1199.1286705996174,1182.6021159027766,1182.6021159027766,132726
2011-07-14,1176.531494140625,1193.5030373449167,1172.1138509562302,1187.3691288428622,331334
2011-07-15,1162.1343994140625,1182.0933261095486,1150.5340317375967,1175.9276822718764,323622
2011-07-18,1154.9517822265625,1168.236603605539,1151.9006952982095,1163.2150585991246,170750
2011-07-19,1138.933837890625,1158.829219482609,1136.5502003330287,1158.4478529918672,375395
2011-07-20,1116.7501220703125,1147.896320044608,1112.3642133677029,1143.1925929953222,373294
2011-07-21,1134.77001953125,1143.3829248236968,1099.8100133280748,1112.3638337373968,1691160
2011-07-22,1157.3355712890625,1158.6703928979841,1136.5184684689516,1140.967925560273,527980
2011-07-25,1160.990478515625,1163.2152070537059,1145.6398360843923,1159.3378385486683,589496
2011-07-26,1157.494140625,1174.0525035473229,1147.768870515263,1165.121779113468,580078
2011-07-27,1147.5465087890625,1158.7019620441888,1132.4184044161145,1156.350060092348,250502
2011-07-28,1159.210693359375,1169.571603273147,1128.2552151140414,1128.2552151140414,1168677
2011-07-29,1134.6748046875,1154.4430861318917,1126.9836178506446,1139.0607124581811,429677
2011-08-01,1140.5865478515625,1150.5024651821716,1119.9600896966017,1135.183635722254,173754
2011-08-02,1149.2947998046875,1154.6341640586945,1126.983965249692,1136.0099761228062,155208
2011-08-03,1146.052734375,1158.1298291909318,1126.983637297213,1132.9586365667237,206311
2011-08-04,1146.2119140625,1163.2151963035492,1137.0269945056864,1137.0269945056864,330022
2011-08-05,1134.8338623046875,1144.145954620488,1106.6433927745943,1123.8055820939014,230939
2011-08-08,1179.45556640625,1184.699568544051,1093.294991153677,1109.1859067227713,446162
2011-08-09,1178.0888671875,1194.9967849022196,1138.4251285956784,1138.4251285956784,462295
2011-08-10,1197.507568359375,1201.0989307482996,1173.7030081930536,1186.1614703136738,432000
