Price,Close,High,Low,Open,Volume
Ticker,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS
Date,,,,,
2011-07-13,181.563720703125,181.77993162131656,175.48270535267972,181.35591428613833,471300
2011-07-14,181.80718994140625,183.87897600917336,180.52045589941676,183.87897600917336,429680
2011-07-15,184.6136474609375,185.0964321517568,182.19971119510373,183.83698714349572,519660
2011-07-18,186.57420349121094,187.95119629353658,182.61954022436004,184.71861539935267,552180
2011-07-19,184.73960876464844,189.75640376771605,184.13088462544565,186.85968246723803,291060
2011-07-20,179.74586486816406,187.4032852631426,179.26097912562153,187.4032852631426,263340
2011-07-21,178.4486541748047,184.0048992442518,176.84075563876058,180.1824920792199,236120
2011-07-22,180.9171905517578,181.98981487487683,178.63129464650538,178.63339577152618,194780
2011-07-25,178.24713134765625,182.99733864881512,177.91548675343935,181.56997034601443,285680
2011-07-26,178.6228485107422,179.9305678262921,177.40537504967475,177.40537504967475,241140
2011-07-27,184.87179565429688,186.3978270089564,178.4213434207353,178.54728277375014,677240
2011-07-28,183.00994873046875,185.8940757125508,180.73035636954432,184.76058290668297,156080
2011-07-29,183.04351806640625,184.92848306761252,181.1921326235992,183.249223289473,224140
2011-08-01,177.97422790527344,183.04349792749213,177.16398822628227,183.04349792749213,368540
2011-08-02,179.48556518554688,185.55818618938181,178.42133287440558,182.19966698233418,140900
2011-08-03,178.13381958007812,180.52046705563035,176.4503571712682,178.41929073223264,159080
2011-08-04,180.5393524169922,181.7799001399049,177.95958096953632,178.33741191787223,254880
2011-08-05,177.93226623535156,178.67324577377263,174.227406978453,174.66191699030634,344400
2011-08-08,173.54312133789062,175.89827726481067,170.02506969772404,175.89827726481067,509020
2011-08-09,177.1094512939453,179.16654221033056,169.31138262487121,170.02507324218752,342420
2011-08-10,174.86351013183594,179.6808917426587,172.50204981395638,177.58181590454353,857140
2011-08-11,175.20767211914062,178.29331458686346,173.84747577081203,175.0649365724907,393980
2011-08-12,173.2702178955078,178.41714014287948,171.07458123455515,175.39866981959358,877240
2011-08-16,176.1060791015625,177.53975083224555,174.77107055236692,176.32228996388974,265580
2011-08-17,174.04481506347656,176.23833826866084,173.4255853536655,174.8130709041821,187100
2011-08-18,176.23623657226562,182.19970277357774,174.04480184671306,176.2803089460059,790300
2011-08-19,175.7366485595703,177.5901224111169,171.87434574537008,176.0263219112221,411120
2011-08-22,178.58091735839844,178.96714000676906,173.1779000373125,175.24968616044708,258300
2011-08-23,179.548583984375,181.36008680225785,176.57419818510132,176.57419818510132,247360
2011-08-24,182.8944854736328,183.7110286438069,179.47089499502752,180.4616521487587,263860
2011-08-25,184.042724609375,184.71862068543038,183.04356274760747,183.83700652435678,159420
2011-08-26,183.8810577392578,185.34830900757134,182.3970102848806,184.50657794396722,184960
2011-08-29,184.83619689941406,185.13636316692364,182.03183502758105,182.03183502758105,165540
2011-08-30,184.260986328125,186.58676480261016,183.2492307332889,183.2492307332889,174140
2011-09-02,188.58929443359375,189.7773652440426,185.13631350318337,186.81767462468346,1170320
2011-09-05,187.09059143066406,188.92728244091745,183.46339573194828,183.46339573194828,257280
2011-09-06,185.090087890625,189.74793450731588,184.71854762122308,189.74793450731588,94380
2011-09-07,186.98976135253906,188.7068028039365,186.1060463512106,186.75885546406982,451840
2011-09-08,185.94654846191406,188.50113188871143,185.05444161228593,186.81766968683385,181180
2011-09-09,184.1791534423828,186.81349025183277,183.67118083207987,185.13843234466114,45020
2011-09-12,179.33860778808594,184.59259684745226,179.17907609332664,184.50862875176864,114120
2011-09-13,179.955810546875,182.115754256494,179.33868194244985,179.33868194244985,228540
2011-09-14,179.4163055419922,183.87894032159244,175.6925491428914,180.4364527525216,383460
2011-09-15,178.76773071289062,182.56915253140102,177.67620913092406,182.19971327488273,194940
2011-09-16,175.48056030273438,182.19970109937606,173.46964296368319,178.84118126344288,827680
2011-09-19,177.44532775878906,177.96590715220657,175.27278991862508,175.27278991862508,950000
2011-09-20,178.29544067382812,181.72952439626076,176.32440611819368,176.32440611819368,386020
2011-09-21,179.82568359375,180.3105694788312,176.97094629130694,176.97094629130694,168240
2011-09-22,178.62083435058594,179.26104982332117,174.97893062790405,174.97893062790405,476040
2011-09-23,180.99066162109375,182.40963853460127,175.56665837019656,176.32442145776128,361900
2011-09-26,176.74212646484375,181.2761236342586,175.4826813831465,180.100646682703,329240
2011-09-27,176.939453125,179.5968768067362,175.98647755493437,177.1619545934179,137760
2011-09-28,178.70263671875,179.5968318069726,175.48475151603338,178.4213550630164,394320
2011-09-29,178.7824249267578,179.26102021701834,177.16194503883312,178.27865457103624,667280
2011-09-30,178.50950622558594,179.05107108297034,174.97886105908563,176.32227398557455,533400
2011-10-03,175.87940979003906,179.21693157198632,174.97889835644082,179.21693157198632,1212740
2011-10-04,176.06619262695312,176.95199599463623,174.86341412013425,175.99481845047984,311760
2011-10-05,176.27615356445312,176.74214213636557,174.9894193669535,175.06288187853787,558240
2011-10-07,176.9205780029297,179.89077503752193,175.1489577222959,177.7895983573919,403800
2011-10-10,176.92262268066406,177.5817352693647,176.3642743984232,177.32984372081975,67260
2011-10-11,174.32398986816406,177.5376734271338,173.3836082958074,177.5376734271338,135520
2011-10-12,177.04437255859375,178.00155019339064,174.643030378421,176.3222902859058,476940
2011-10-13,176.5804443359375,177.53972294305441,175.86256442685462,177.53972294305441,51880
2011-10-14,175.54981994628906,177.16190780693444,175.06283306988544,175.8122042884202,155760
2011-10-17,174.42054748535156,177.10525993546884,172.96378884835826,177.10525993546884,78180
2011-10-18,173.65647888183594,174.4730221631293,173.17369417557276,174.01332420793918,62940
2011-10-19,173.1380157470703,175.01877884461535,170.28746816268148,173.80341896912205,208800
2011-10-20,179.16238403320312,180.10066456258318,172.54399332219506,174.43106000706928,277220
2011-10-21,180.7954559326172,182.5229908217765,180.2098185303748,180.2098185303748,270100
2011-10-24,179.6619110107422,182.1975970332221,177.79164094446435,180.52043826710667,213040
2011-10-25,179.58843994140625,181.48599891525726,178.43604994620028,180.56031258177995,107200
2011-10-28,178.68588256835938,182.1976313773197,177.8336585255755,181.1501948728347,285280
2011-10-31,178.16311645507812,179.47083551940108,176.3180221219845,176.57411582424126,1783400
2011-11-01,183.03097534179688,184.71442502842345,174.95582596217508,174.95582596217508,702280
2011-11-02,184.89285278320312,186.3978861823208,180.52257648192517,182.09268070271352,352940
2011-11-03,185.13206481933594,186.18790542702675,184.172799061191,184.8969695037129,277940
2011-11-04,188.8096466064453,188.9167014538132,185.39025892235543,186.1879046550359,486800
2011-11-08,183.2429656982422,192.64052967935692,182.5649684931786,190.59603243853974,342160
2011-11-09,185.78497314453125,187.6153607836375,184.3513010277598,186.8177146765798,257660
2011-11-11,188.43605041503906,189.25049247072832,181.36216570416414,185.98013031151163,909640
2011-11-14,184.25469970703125,188.93773551687417,182.40961739531548,188.49693489182198,270000
2011-11-15,185.61280822753906,187.43690491724587,183.4591552250196,184.2148171012516,808880
2011-11-16,185.5561065673828,186.81765254059644,182.75174577934277,185.62117737209047,672400
2011-11-17,187.81048583984375,188.74877878946225,184.93266294274113,185.13836814092068,575140
2011-11-18,185.89407348632812,188.49693156357105,183.7110432131685,187.8672090750513,2161360
2011-11-21,183.4024658203125,185.97803480386432,182.61951498799317,185.8919783707466,150200
2011-11-22,179.53387451171875,183.34999116115304,178.8411823536821,182.62161831692825,427400
2011-11-23,176.10186767578125,179.4729810005152,175.50362372248702,178.97760246538138,211700
2011-11-24,175.71142578125,177.92804785024927,175.27271359150495,175.49311384265656,1187000
2011-11-25,176.18377685546875,179.46672060802103,174.22323505515334,175.7135732664722,617540
2011-11-28,177.9469757080078,178.60188605991155,176.38526345075968,177.6216216568596,106440
2011-11-29,176.0116424560547,178.54731585258384,175.4826714519222,178.54731585258384,96680
2011-11-30,177.2689971923828,178.4213873975785,175.2832674921794,176.3265145017725,409580
2011-12-01,176.59727478027344,179.47090891026517,175.90248148164,178.08552456267012,165420
2011-12-02,177.27532958984375,177.95752917323438,175.06290847624365,176.59733225749264,230800
2011-12-05,176.89947509765625,179.34490162239376,176.32643195087638,178.04347307890768,161580
2011-12-07,176.5406036376953,178.84119450790985,174.65143609007654,178.4171772474661,505900
2011-12-08,178.18621826171875,178.84112841124386,176.03256600350895,177.9175306046148,294640
2011-12-09,175.9255828857422,178.36680829020335,174.93692669767495,177.99947014195195,282840
2011-12-12,178.0086669921875,179.57839185834763,177.1276801391491,179.57839185834763,351840
2011-12-13,176.16644287109375,177.677019598738,175.15235544521383,175.35306333763683,194960
2011-12-14,176.15582275390625,177.42343483353832,175.39526066405378,176.19807906885737,852440
2011-12-15,178.65939331054688,178.73333220258488,174.50795791883584,174.71922663302328,275260
2011-12-16,177.75514221191406,180.00092948816996,176.79810172170127,176.83401378957126,238160
2011-12-19,175.77552795410156,177.80370196487638,174.6093208057573,175.868486681793,443840
2011-12-20,173.84251403808594,177.46154934545444,169.52207771414567,177.00098494296714,368380
2011-12-21,168.33258056640625,174.29880709952698,167.74736209120687,174.29880709952698,924540
2011-12-22,173.8065643310547,174.9305155678303,168.17414543347334,170.06499032816293,954280
2011-12-23,172.7100372314453,174.92624369951102,169.58114848626445,174.71920451216224,358340
2011-12-26,174.89454650878906,175.39525222456592,172.7332592485355,172.9741086268327,75600
2011-12-27,178.27064514160156,179.15586152981166,175.14175614176162,175.3107685265053,265080
2011-12-28,177.78900146484375,179.11364778932239,175.1417977769635,177.89463584227255,2713740
2011-12-29,173.7706756591797,177.88830186604278,173.240388990683,177.33900822961095,71160
2011-12-30,173.02276611328125,174.71926040564603,169.69106661501615,174.71926040564603,394920
2012-01-02,170.66078186035156,175.0784187200544,170.0713466798329,175.0784187200544,333820
2012-01-03,173.19175720214844,173.45161359312618,170.0755436814437,172.77555113170442,230360
2012-01-04,174.1234588623047,174.29670076680887,172.39739696344233,173.62063825759788,220540
2012-01-05,173.57835388183594,174.77837141153682,173.11990442627453,174.04314758773165,64560
2012-01-06,174.4825897216797,175.35301570782468,172.1839853034664,173.55723181202166,303140
2012-01-09,173.4663848876953,175.22625668637048,172.8177884618601,174.8882190453981,369080
2012-01-10,173.31427001953125,174.303018866612,172.58540333244508,173.19807481541736,469320
2012-01-11,171.6452178955078,173.24029362984396,171.21211974039622,171.7212715150287,813460
2012-01-12,167.2677764892578,171.96850542298156,166.6107338768737,171.96850542298156,1890040
2012-01-13,166.6128387451172,168.76143785009575,165.8459323194938,168.75932309988892,420840
2012-01-16,168.89239501953125,169.8156380674204,166.61492548302002,166.89801827713939,542720
2012-01-17,171.4107666015625,172.1417481100269,166.48186382118723,166.48186382118723,737300
2012-01-18,170.6185302734375,172.59388786765737,169.6509158174504,172.59388786765737,592000
2012-01-19,172.1988525390625,173.19814977970668,170.06503004390714,172.39533096447408,234560
2012-01-20,175.0699462890625,175.72700186254846,172.05936678061553,173.2826210230485,181320
