Price,Close,High,Low,Open,Volume
Ticker,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS
Date,,,,,
2011-07-13,119.88311767578125,120.75989341434773,117.50587894211255,117.59627359667547,79800
2011-07-14,119.1780776977539,121.66377886193523,118.60862174479138,120.56103033298818,89620
2011-07-15,119.0876693725586,120.48417966572418,117.92616583361507,120.39830889562108,14270
2011-07-18,120.11812591552734,120.94067038818056,115.93310437848534,116.6110229190107,15830
2011-07-19,121.12142181396484,123.38114983288209,119.43565974662987,119.43565974662987,83780
2011-07-20,121.7315902709961,122.83884908084862,121.32935193402297,121.3745492673881,52510
2011-07-21,120.06388854980469,121.63214057904159,119.67520810095964,120.22658237098122,19330
2011-07-22,120.07292938232422,121.46040598126399,118.50016718496144,118.50016718496144,114920
2011-07-25,121.19828796386719,122.38689360392753,118.87075650731715,121.48300217762883,23070
2011-07-26,120.35311126708984,121.48297529998511,117.05391380794988,119.90116565393174,43380
2011-07-27,118.84815979003906,120.75989504228488,118.50016657062751,120.75989504228488,11850
2011-07-28,118.43687438964844,119.76559568668743,118.40975875438532,118.42331657201687,9010
2011-07-29,119.34078216552734,120.21755793959771,118.04822406512183,118.41880906234532,17350
2011-08-01,122.6716079711914,130.79307208522192,121.59146500884621,125.46011877989966,231240
2011-08-02,120.18140411376953,124.71892891697685,119.76560800980805,123.01962249906516,46550
2011-08-03,121.65926361083984,122.02533852302588,118.40977293715844,118.77132397882993,32470
2011-08-04,120.68757629394531,123.37213469303944,117.05392922376855,122.20610713384761,68860
2011-08-05,122.01630401611328,122.47728366097886,114.36937676837825,115.69809821848925,75030
2011-08-08,120.00965118408203,122.56766520582016,117.5058684333165,121.12143361588008,89290
2011-08-09,120.32601928710938,120.85027795650468,116.87316129581464,117.50588252015784,41570
2011-08-10,120.77794647216797,121.93492618852535,119.49442253034294,120.30793294459451,78490
2011-08-11,121.08075714111328,121.57337622987001,117.64144367503776,120.21753932024319,71980
2011-08-12,121.65020751953125,121.93492167207306,119.04247248831552,121.0219964930344,22560
2011-08-16,120.19496154785156,123.01962210507418,117.16691991359377,122.20611158922134,78740
2011-08-17,122.89759063720703,123.73821680946196,118.86171885468569,118.86171885468569,59290
2011-08-18,122.3868637084961,126.4543741332697,119.60740101002452,126.4543741332697,80450
2011-08-19,121.87618255615234,122.02531854354422,118.40071960239965,119.99156323448514,100360
2011-08-22,122.59477996826172,123.37212702866857,119.03796995201007,120.12714681828868,45200
2011-08-23,120.47966003417969,126.00243618710167,119.76559200704544,119.76559200704544,45070
2011-08-24,119.54415893554688,122.92922774181699,119.31366221999883,122.92922774181699,19820
2011-08-25,120.976806640625,121.39260270159025,118.87073828512247,118.87073828512247,110470
2011-08-26,120.85025787353516,121.70895180618038,119.31364550054593,121.70895180618038,93550
2011-08-29,120.63333129882812,122.46822941781414,118.52273917887688,119.58481414732589,55960
2011-08-30,121.50560760498047,122.47728812872481,117.59627994899735,117.59627994899735,105770
2011-09-02,121.06267547607422,124.64660106436476,119.31817193899766,122.59477780453166,69520
2011-09-05,120.87740325927734,122.02534929597681,119.50349814580062,119.50349814580062,25950
2011-09-06,123.91896057128906,125.17989261036155,119.51249113472286,119.51249113472286,54570
2011-09-07,132.45623779296875,135.22215702293192,122.93826259048042,125.18895710951415,884120
2011-09-08,126.58997344970703,137.21069573190758,124.75958537676468,133.323960563794,689630
2011-09-09,129.42367553710938,131.40772359085196,125.7403211924743,128.35256653720913,891470
2011-09-12,130.78404235839844,134.38152608936667,126.662299986469,128.71412343181993,239870
2011-09-13,131.0281219482422,135.68315779984238,128.3525969571475,131.96816306861643,137420
2011-09-14,131.37606811523438,132.69123147179295,128.81353048394286,130.61227894466649,114300
2011-09-15,130.94674682617188,132.87203998230498,128.55596392836665,131.06425712540286,61610
2011-09-16,132.98951721191406,134.6797893492764,130.1558094612946,130.6122789326875,735970
2011-09-19,135.5159149169922,139.56534434826645,130.5219068772314,130.6574988566145,318930
2011-09-20,140.62289428710938,141.45899654591815,135.12723321350975,135.1317570838004,862820
2011-09-21,145.9919891357422,146.8823225347984,139.6511928100083,139.6511928100083,432120
2011-09-22,142.24087524414062,149.14208112363795,140.5686706358391,145.8880665640251,610330
2011-09-23,144.86666870117188,147.78623386304793,136.5960546775005,140.82627331419363,371490
2011-09-26,145.37734985351562,147.73198261032022,143.2667577946855,145.52648583561114,199930
2011-09-27,144.72657775878906,149.0426537151228,143.80912853135018,144.6226252816441,224740
2011-09-28,144.4056854248047,146.33550239522614,143.26678722345713,144.17067862549786,76020
2011-09-29,145.1739959716797,145.88355401942107,142.36289321118323,143.68258070257298,66450
2011-09-30,145.15139770507812,148.69012625213807,144.17066952714907,144.44634976707545,114300
2011-10-03,147.1354217529297,147.96700007713906,143.71871381099461,143.71871381099461,64260
2011-10-04,148.9884033203125,153.47622027509067,146.52078395491193,146.52078395491193,307180
2011-10-05,146.1366424560547,151.84019488972058,145.08360126864866,151.39277306759286,32830
2011-10-07,145.72987365722656,149.91037072746346,145.0745469779507,147.0631049880386,351200
2011-10-10,151.79046630859375,152.74407884555654,145.0022473013526,145.00677117159057,810690
2011-10-11,149.77932739257812,156.19243803464494,148.24271475769368,155.01737644598447,174760
2011-10-12,148.4053955078125,153.02880461659387,147.52410973822504,151.84470918346517,134310
2011-10-13,148.08453369140625,150.03241860730105,146.4394446789566,149.95558176763205,117640
2011-10-14,148.6675262451172,149.7747848059942,146.70155992025863,148.66300237511098,59360
2011-10-17,148.57716369628906,149.14209587764378,148.23820438747623,149.0607489536782,250500
2011-10-18,148.93417358398438,151.04024197118596,147.0586018921568,147.8766224164885,167420
2011-10-19,148.6675262451172,150.22673045344274,145.54458016617326,149.67535621186403,101930
2011-10-20,149.20533752441406,149.68439879080873,147.60544612576965,147.88565021076053,56750
2011-10-21,149.06072998046875,149.95106353664917,147.8223894178046,149.14207689408008,103070
2011-10-24,147.808837890625,151.85375748336207,147.33430041540487,149.68442360765798,14930
2011-10-25,150.61993408203125,151.3114104311778,147.42919863644912,147.42919863644912,34800
2011-10-28,149.91943359375,151.38373330133263,149.18275986926236,150.49792355904216,25140
2011-10-31,152.8525390625,154.1948182354188,148.3285723474891,149.14206902525746,81270
2011-11-01,152.5768280029297,153.52591646344044,151.4108007024414,153.52591646344044,28080
2011-11-02,151.75885009765625,154.52475556819795,150.14087677188957,150.14087677188957,74360
2011-11-03,155.58682250976562,157.2770949209589,152.21982171365195,152.31021636557898,78660
2011-11-04,157.53018188476562,158.1809847539936,155.65461010971146,155.65461010971146,90720
2011-11-08,156.8477325439453,159.26564453342297,155.4738276963914,157.54825657783724,42960
2011-11-09,155.04444885253906,158.1809522665791,153.661496487534,158.1809522665791,37050
2011-11-11,153.6886444091797,158.36176101147126,151.4469977336376,156.82514848220683,181830
2011-11-14,151.88084411621094,155.92123906671387,150.5069255681019,153.9326810950448,128710
2011-11-15,150.71485900878906,153.9598258678638,150.1454030056715,151.13064133464601,1096140
2011-11-16,148.30148315429688,151.74530751908253,143.2668009425164,150.04598710698878,220330
2011-11-17,148.71270751953125,149.41323153781903,145.08358457727755,147.60544897545532,79380
2011-11-18,147.83595275878906,148.69013676047746,142.45329155613263,146.06885719164578,62210
2011-11-21,147.37950134277344,150.94986975517153,143.74585390958055,149.14208688385213,64020
2011-11-22,144.60450744628906,147.78620826902778,143.71869794969672,146.24959601795968,16060
2011-11-23,145.0564727783203,147.3342827289767,143.9943977363872,147.3342827289767,50960
2011-11-24,145.84286499023438,147.24388545428954,143.73227276191216,147.24388545428954,40570
2011-11-25,145.54908752441406,146.52078168210235,144.80790384843593,144.80790384843593,823030
2011-11-28,145.6620635986328,147.4291725768277,144.72202280481102,147.4291725768277,161510
2011-11-29,145.16043090820312,146.46654672303129,144.62261445730704,146.3671181239004,13040
2011-11-30,145.84286499023438,148.61328020536897,144.62260623322692,144.6271301032034,45030
2011-12-01,143.79554748535156,147.78622133851664,141.01607082084416,145.9874727618952,121210
2011-12-02,142.5074920654297,145.97843101597053,141.2962811491918,145.97843101597053,21880
2011-12-05,143.02725219726562,144.15259254499836,142.37192543383082,142.54819087215841,93370
2011-12-07,146.23153686523438,146.88233971999207,143.70063840698634,144.0802711068805,65390
2011-12-08,141.37765502929688,146.4304045681346,140.30202207292535,144.98869670372582,24200
2011-12-09,140.708740234375,141.00702598287452,138.52132520433025,141.00702598287452,39500
2011-12-12,136.9756622314453,141.00702292997158,134.77468943286163,141.00702292997158,258010
2011-12-13,137.4864044189453,138.7383028976909,135.67411144996188,137.84344540166265,45780
2011-12-14,135.57012939453125,138.29536095579218,130.61228534713706,136.48757845963803,125960
2011-12-15,135.61082458496094,136.0356546430432,132.1986400933879,133.87083089502252,26180
2011-12-16,133.75782775878906,137.38244061882114,131.0868273711903,135.58369200631427,37800
2011-12-19,129.2293243408203,135.58367829345755,127.67915426248018,135.58367829345755,75870
2011-12-20,127.67464447021484,129.07567872551346,122.95180697201265,127.62944714734331,110740
2011-12-21,131.88677978515625,132.42007232944007,127.00124852716971,131.0642354113912,742220
2011-12-22,130.88795471191406,132.86296851082975,128.36610440734944,131.88676438872207,111980
2011-12-23,130.7749786376953,131.87772705939966,129.61799894808516,129.61799894808516,11930
2011-12-26,134.50807189941406,136.03565051394466,131.15464265693745,131.51619368623884,96640
2011-12-27,135.04588317871094,135.58369962393553,132.78163098145933,135.49330497393805,98830
2011-12-28,135.54302978515625,135.9452542661152,132.24381806425143,135.58370324105405,111050
2011-12-29,133.8075408935547,135.35318716567053,132.691234678233,134.0741871500358,50840
2011-12-30,134.49903869628906,136.04017513815126,132.87203147084162,133.3285010265014,166830
2012-01-02,135.15884399414062,137.38242231540355,132.962395096568,136.47400728645744,218320
2012-01-03,141.51319885253906,142.62498112574627,133.8662873058958,136.93951175577828,43780
2012-01-04,137.9157257080078,145.16493724388454,136.93952152326275,139.10885496117245,54850
2012-01-05,136.70001220703125,140.91214931103679,135.58370581083057,139.6512169851555,36390
2012-01-06,135.01422119140625,138.29082672007934,134.32726885958286,138.29082672007934,19840
2012-01-09,133.8391876220703,136.48305856588826,131.33540493011662,135.04135087982263,59910
2012-01-10,135.58822631835938,136.48759379773298,133.86631440065176,135.1317567732522,197250
2012-01-11,135.57012939453125,140.98895301322182,134.2368842867032,136.0356328355995,39000
2012-01-12,137.63555908203125,139.08630104095863,136.03566730569796,137.0570690883697,11220
2012-01-13,138.5846405029297,139.19928005429946,137.3914971964514,138.29086475469845,18200
2012-01-16,138.83316040039062,139.9585004533122,135.68309923376992,139.1992352077816,10260
2012-01-17,144.99771118164062,146.14565694983497,137.38694838671293,137.38694838671293,210430
2012-01-18,143.26222229003906,145.52647401668682,141.95610676044856,141.95610676044856,263230
2012-01-19,141.98776245117188,145.07454498775732,141.01606832786132,142.0013202681709,11670
2012-01-20,145.81124877929688,146.79196326081123,140.15287957939609,140.15287957939609,28410
2012-01-23,145.7208251953125,162.69139176358507,143.76390669911777,143.76390669911777,35130
2012-01-24,147.32528686523438,148.14781768335146,144.83958513368626,145.97848350728017,20100
2012-01-25,147.79977416992188,150.49789004769357,145.7208215789741,148.14776732883337,21730
2012-01-27,147.3026580810547,150.31714195618227,144.8937935786336,145.54007261680897,35850
2012-01-30,147.1173553466797,149.5714309138935,145.164960457267,147.1535187253896,19260
2012-01-31,151.08541870117188,152.30567741996737,145.52649296507266,146.8823298560516,127790
2012-02-01,153.75192260742188,157.63864433954842,149.7747924320011,150.13635724374154,248560
2012-02-02,155.07162475585938,156.73478181882263,151.89897053106964,156.73478181882263,117890
2012-02-03,158.50189208984375,158.99451130838915,153.30000582147395,155.10778884393335,95860
2012-02-06,158.9311981201172,161.34458607183166,158.18096673708985,159.0848579755875,78130
2012-02-07,160.28256225585938,161.31299804487733,155.65011818030106,159.80802472113288,138970
2012-02-08,159.85316467285156,161.34457964000475,159.08485163384222,159.08485163384222,35930
2012-02-09,158.867919921875,160.53109029131457,155.94383119875798,160.07914466976501,25230
2012-02-10,159.979736328125,160.44071595522354,156.47715731783492,158.09059290882354,119260
2012-02-13,155.8037567138672,166.76796384524684,153.20959280091782,161.52539094964862,224850
2012-02-14,156.94715881347656,158.06798897572557,154.56541023501973,156.01164181261285,642100
2012-02-15,159.03062438964844,159.6271959085085,154.38462404319267,155.74046088117336,184950
2012-02-16,155.77210998535156,159.53681110224616,154.67387159675937,159.53681110224616,17100
2012-02-17,156.92457580566406,159.35604571263846,155.93028981654498,157.7290385451196,66730
2012-02-21,156.08395385742188,158.18098843873634,154.65581764187382,155.60941640902072,31290
2012-02-22,155.8715362548828,158.18097182320423,153.66151548539838,156.1020191493563,78290
2012-02-23,155.8308563232422,157.0963124325831,154.44790372235926,155.46930531616584,28530
2012-02-24,153.07850646972656,156.37319410328044,152.63108469203792,154.8365816595668,164470
2012-02-27,152.7440948486328,157.18671518751438,149.23248158535355,153.20959838643398,34400
2012-02-28,156.51783752441406,157.7380826342875,149.16467218699478,151.58258443103315,31430
2012-02-29,157.03302001953125,158.8136868516098,154.5654008157168,158.8136868516098,31250
2012-03-01,155.3879852294922,158.80921773843582,152.8480524168102,155.76761799013573,41440
2012-03-02,153.3496856689453,157.36296546416517,152.9790869058085,155.55970663693915,32330
2012-03-05,151.0131072998047,154.38461756698007,149.59399151528436,153.21859021154995,65010
2012-03-06,149.72055053710938,151.84470055449893,149.40418307331558,150.04595194844808,19790
2012-03-07,151.06285095214844,153.57114408230694,147.74104728270115,148.51387057158047,13100
2012-03-09,156.59463500976562,159.49160811770534,151.86276376985253,151.86276376985253,186220
2012-03-12,155.39698791503906,159.07583206180445,154.57444353631888,159.07583206180445,22260
2012-03-13,160.96710205078125,161.74261890314708,156.2728897030339,156.2728897030339,93960
2012-03-14,164.52537536621094,167.13478993395796,158.75455870345857,159.165128053666,204570
2012-03-15,169.3245391845703,170.15024436399412,162.8603020234575,164.2288759900412,220000
2012-03-16,173.50779724121094,175.1774590685808,169.24697217302986,169.24697217302986,417100
2012-03-19,175.1500701904297,177.64087052515654,170.61552803739878,173.35267554602015,335530
