Price,Close,High,Low,Open,Volume
Ticker,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS
Date,,,,,
2011-07-13,83.03425598144531,83.68774367143405,82.25823116984756,82.50329294870578,649474
2011-07-14,83.7694320678711,84.91303704219558,81.72727142489208,82.09485784775642,788661
2011-07-15,82.38075256347656,84.50459821744501,81.72726494881354,84.46375874712938,819412
2011-07-18,84.25955200195312,85.07641628460478,82.0131752246611,82.50329254781612,1182349
2011-07-19,83.97364807128906,84.95388268633646,83.64690112221336,84.25954931466292,574825
2011-07-20,82.4624252319336,84.79049281317589,82.21736975066163,84.13699906542747,568842
2011-07-21,81.07377624511719,83.52436897796709,80.25691200083389,82.46244296752695,756565
2011-07-22,83.97364807128906,84.25954931466292,81.72727136564075,81.89064172408875,1255645
2011-07-25,86.09749603271484,87.20026156010692,83.56521802073085,84.54545266015052,2274829
2011-07-26,85.7298812866211,88.79312153600743,85.36229494956604,86.50590588910592,2805411
2011-07-27,88.67060852050781,89.07904060723115,85.03555920936269,86.50591721443833,3412909
2011-07-28,88.22132873535156,88.8748225521887,83.40182897466973,87.48614974945453,1866076
2011-07-29,87.03690338134766,88.83400254924165,86.17919327765512,88.0579838704194,1415275
2011-08-01,87.40445709228516,89.0381852622344,86.95517935267776,88.38469150138336,618007
2011-08-02,85.44398498535156,87.36361440473516,84.66796657076414,86.26084909846617,491903
2011-08-03,87.9354248046875,88.46638773540437,83.81025845701646,84.70880775321032,1327004
2011-08-04,90.67192077636719,94.26612428781212,88.26217402338034,88.54807522984301,9505355
2011-08-05,86.87348937988281,88.5889026169006,83.36097774830887,88.30300144942731,3814732
2011-08-08,86.8326644897461,88.91566440135144,82.62581273264327,84.13701021334026,2168843
2011-08-09,83.93280792236328,88.22134555343294,82.5032953786734,83.7285918446933,3024432
2011-08-10,88.82633209228516,91.28331666656295,84.28714869245967,87.28551093446617,5475703
2011-08-11,85.74466705322266,88.65973595640249,84.87015019487626,88.24329754166251,3406154
2011-08-12,85.20330047607422,87.24384612533416,84.70356930500617,86.36932293031087,1822217
2011-08-16,81.99674224853516,86.61921237367714,81.03893873365043,86.4109931131635,1760296
2011-08-17,79.4148178100586,82.24660077862232,78.54030080426118,81.70522947731136,1847715
2011-08-18,73.79290008544922,79.95619108585316,73.00166948623432,79.95619108585316,2557677
2011-08-19,72.96000671386719,74.04274910012782,71.33589948882197,71.6690514810826,2292742
2011-08-22,75.4586410522461,76.37480431289373,73.12658969371992,73.95946654055342,1767264
2011-08-23,76.70797729492188,77.45756793288385,75.5835945151528,76.62469085833672,1293713
2011-08-24,75.95838165283203,78.04057420202531,75.37537028079686,77.29098996779364,1598937
2011-08-25,76.74961853027344,78.66523186033055,74.16770104363718,76.54139927563588,3394184
2011-08-26,74.41755676269531,77.87399749455291,73.87618545576751,77.66577824991506,1663279
2011-08-29,77.74907684326172,78.20716179488602,75.04222623939533,75.7501705110754,1514076
2011-08-30,77.9156265258789,79.5397337304696,77.33260895817907,79.12329533397501,1492329
2011-09-02,77.20767211914062,78.95671837616429,76.54137453230118,78.54028000151015,1072859
2011-09-05,76.29151916503906,78.04055930154327,75.91672711948321,76.83289039533341,1131363
2011-09-06,78.4570083618164,79.12331248235398,75.87509101484058,75.87509101484058,1814731
2011-09-07,78.62358093261719,79.8728962874119,78.33207528736772,79.12330580366577,1094307
2011-09-08,78.74853515625,79.9145580543718,78.45702307737133,78.8734616422286,889411
2011-09-09,77.70741271972656,80.7057681116736,77.29097429433541,79.08165444004048,1774124
2011-09-12,75.83343505859375,77.04110387489435,75.16713107793747,76.6246654755706,759717
2011-09-13,75.91674041748047,78.29043861526533,74.91728419701765,76.5413981723895,1145348
2011-09-14,76.62469482421875,77.04113338304603,75.16715986832328,76.00003698597784,509414
2011-09-15,77.12439727783203,77.79070131891137,76.58302603874836,77.04111086128368,465889
2011-09-16,75.41700744628906,77.87399181198747,75.00056898740144,77.62412619491624,2248059
2011-09-19,75.50028991699219,76.54138600974072,75.04220509444433,75.04220509444433,507629
2011-09-20,76.74961853027344,77.20769707786764,75.54194304076718,75.54194304076718,564581
2011-09-21,77.29098510742188,77.62413081086534,76.29152893405055,76.29152893405055,1010991
2011-09-22,71.79398345947266,76.37480623217175,71.29425860968382,76.20823340035754,1597785
2011-09-23,72.50193786621094,73.29316839234421,69.212070245083,70.58631842330877,1832341
2011-09-26,72.21043395996094,73.12660375107278,70.33646069434589,72.46029960378185,884536
2011-09-27,73.79290008544922,74.1260521525097,72.54358459973275,73.04330952314992,644053
2011-09-28,72.00221252441406,74.25098418755572,71.41920117897757,74.25098418755572,1016187
2011-09-29,71.37755584716797,72.79345054963791,71.00276374159053,72.21043284120422,2053322
2011-09-30,71.46085357666016,72.46030349694799,70.66961656494698,70.66961656494698,841081
2011-10-03,69.96166229248047,71.21097769056048,69.6285102487898,71.21097769056048,659545
2011-10-04,69.04549407958984,70.66960144107215,68.62905564286656,70.29480938975969,711092
2011-10-05,67.54631805419922,69.71179681101395,67.04659316483378,69.54522396600771,585464
2011-10-07,68.7540054321289,69.54523611565774,68.37920693386697,68.7540054321289,845994
2011-10-10,71.33589935302734,72.00219698193453,69.12877455714104,69.29534737578142,1401068
2011-10-11,72.16878509521484,73.95947171198539,71.71070025568756,71.75234664267967,1353794
2011-10-12,73.37645721435547,74.29262057837542,71.62741690952707,71.62741690952707,1418981
2011-10-13,72.25209045410156,74.37592966048588,72.043871173254,73.54305253709566,1335870
2011-10-14,73.20988464355469,73.62632311552673,71.66906356812748,72.04385565116361,529855
2011-10-17,75.20878601074219,75.70851087587957,72.75179536276822,73.45973945124172,1388807
2011-10-18,72.91838073730469,74.95892675729219,72.25207662438997,74.95892675729219,813333
2011-10-19,72.91838073730469,74.20933621884988,71.29426684495519,73.87618416239253,910465
2011-10-20,71.00276184082031,72.83508863690912,70.79454259788535,72.41865015103922,1742297
2011-10-21,70.54467010498047,71.9605646318672,70.25316446408645,71.21097415932086,927470
2011-10-24,70.91947937011719,72.25208132835866,70.58632729196998,71.6274235647129,725045
2011-10-25,72.33536529541016,72.79345018155263,70.54467849641752,71.29426905812922,928512
2011-10-28,74.75070190429688,75.79179803109767,74.1260442282164,74.1260442282164,1990456
2011-10-31,77.12439727783203,77.54083571492005,76.04166115401094,76.04166115401094,2221268
2011-11-01,76.33316802978516,77.74905619715906,75.70851036400025,76.4164544476872,1053931
2011-11-02,75.91674041748047,77.12440953523235,75.41701548442269,75.79180759562921,843703
2011-11-03,75.54192352294922,76.45809309012101,74.79233948340244,75.87507551516208,779242
2011-11-04,75.7501449584961,76.66631455269584,75.5419257515136,76.29151616751979,628106
2011-11-08,75.58358001708984,76.33317051126915,75.37536078839263,75.87508566639663,331397
2011-11-09,74.25099182128906,76.12496522272983,73.79290689253111,76.12496522272983,532674
2011-11-11,73.54302215576172,74.54247174920842,72.50192618161076,74.4175389614412,846088
2011-11-14,73.04331970214844,74.50085463860002,72.37702182952226,74.29263536196407,745440
