Price,Close,High,Low,Open,Volume
Ticker,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS
Date,,,,,
2011-07-13,84.76211547851562,85.09612491794935,83.93136520601446,84.29107210235941,1499404
2011-07-14,84.30818939208984,84.95908350544164,83.80288630047846,84.13690091728049,1657744
2011-07-15,85.24171447753906,85.46439264693991,83.98274305310784,85.28453659927271,2487108
2011-07-18,86.37226104736328,87.01459318207347,85.43873625399289,85.64428462802506,2608212
2011-07-19,87.00599670410156,87.35713604236737,86.38935705128162,86.67198203419194,1621760
2011-07-20,85.57574462890625,87.35714417044935,84.27395084678643,87.1087737284522,1685428
2011-07-21,86.22660827636719,86.96315177843361,84.49659381384052,84.7877862818938,2077948
2011-07-22,86.48355102539062,86.9289021112253,85.96112326126173,86.18379619052432,4319188
2011-07-25,88.48763275146484,88.94155144719844,85.9097429805105,85.98682489454717,3081688
2011-07-26,88.23928833007812,89.2413220250946,87.35714823953599,87.96522041576915,2071188
2011-07-27,86.32939910888672,89.38689447881188,85.85835576057434,89.07001495361328,5040528
2011-07-28,84.10265350341797,84.78780750344582,83.2119512124577,84.4452305034319,6509136
2011-07-29,83.38320922851562,84.27391119384542,82.05572383877517,83.76004588168783,3671940
2011-08-01,83.2547607421875,84.76210245059531,82.5096600617286,83.43461677637123,3829676
2011-08-02,81.41342163085938,83.37467703887668,80.72826763362156,82.99784024947182,2993448
2011-08-03,80.95091247558594,81.34487377080173,79.15238397364708,80.51412384587313,3584764
2011-08-04,80.16300964355469,81.87589446499815,79.68340398447437,80.5997931820989,2134896
2011-08-05,75.95790100097656,78.45014703079009,73.1402025811078,78.45014703079009,6903112
2011-08-08,71.81271362304688,73.65406525440706,69.33759236252675,72.79762263516976,9761400
2011-08-09,70.76785278320312,73.32861831292345,68.3441212093367,68.36981344252465,8045204
2011-08-10,72.30944061279297,74.79312391030498,71.02477683821779,72.7976138925936,7931996
2011-08-11,70.68218994140625,72.62631522702556,69.97134379773571,70.74214195462632,4923744
2011-08-12,69.84290313720703,72.02683205198174,69.0977969325863,71.2645959476652,2984700
2011-08-16,70.55371856689453,71.42729079473806,70.07411294984395,70.2197091923694,1761964
2011-08-17,72.48928833007812,72.96889399309951,69.48317230735688,69.48317230735688,2447900
2011-08-18,67.96728515625,72.7633638934498,67.05945805763301,72.28375811065422,6360328
2011-08-19,67.14508819580078,67.8131122624909,62.64020299195545,66.80251121520996,9753844
2011-08-22,66.3143310546875,67.4533983508658,64.41302796528488,66.84532636467335,4102364
2011-08-23,68.00154113769531,68.4640222237626,64.91834783674187,66.57128097762421,7282896
2011-08-24,66.32291412353516,68.0957460458642,65.7919186893822,67.48767391748117,2823672
2011-08-25,63.77927017211914,66.71686672440705,62.93139005735485,66.34002995622073,8383976
2011-08-26,62.14349365234375,64.23321638292664,61.66388772760957,63.20548492079981,3701356
2011-08-29,66.87957763671875,67.26497665062075,62.69157292806012,62.69157292806012,4234224
2011-08-30,70.75069427490234,71.08470885320841,66.49418034831028,68.17280511705289,7429412
2011-09-02,68.00154113769531,70.05700333833094,67.17079078614294,70.05700333833094,5385900
2011-09-05,65.78335571289062,68.00154419506458,64.79844669747092,68.00154419506458,8449072
2011-09-06,67.60755920410156,68.00152058254784,65.20095313526068,65.74051075437072,6434680
2011-09-07,69.6373291015625,70.33961291147943,67.80454551119972,68.0015262167435,7472232
2011-09-08,70.45954132080078,71.71851312358343,70.08270444537219,70.22830074848375,4858472
2011-09-09,69.54312133789062,71.82125598044946,68.76376086209666,71.06758773062387,5014184
2011-09-12,64.68708801269531,68.24989123490012,64.2331746241465,68.24989123490012,5684324
2011-09-13,65.00398254394531,67.14508868834405,63.719318857306085,65.26091528127317,6802736
2011-09-14,67.69322204589844,68.30985650736454,65.44934149281953,65.60350010818605,5868676
