Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,30.577444428068304,21.63329759587141,7.997054813609064,-0.7193448866083993,53.2258064516129,0.559322033898305,0.2682926829268293,0.3626373626373626
SARIMA,30.83752526141124,21.850936316091264,8.077962331420796,-0.7487175426833503,52.82258064516129,0.5555555555555556,0.2439024390243902,0.3389830508474576
Random Forest,19.22987401440502,13.704647343899694,5.540644972946312,0.2858305355272434,52.43128964059197,0.5016077170418006,0.6902654867256637,0.5810055865921787
XGBoost,14.480782573478958,12.0691715802577,4.931415615788374,0.5950210362096919,49.47145877378436,0.4827586206896552,0.8053097345132744,0.603648424543947
LSTM,7.424790431853784,5.606739019160857,2.243623786290727,0.8935325638694724,54.12262156448203,0.532258064516129,0.4323144104803493,0.4771084337349397
CNN-LSTM,7.251245736348573,5.499818627963526,2.206796183857671,0.8984514697524161,54.12262156448203,0.5384615384615384,0.3668122270742358,0.4363636363636363
ARIMA-LSTM,4.348036565051471,3.111644506080125,1.2428304443788354,0.9677697301989971,45.546558704453446,0.4659090909090909,0.8577405857740585,0.6038291605301914
