Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,173.03662149013124,118.11989809341374,7.233849762881096,-0.254014023752964,50.80645161290322,0.4838709677419355,0.3781512605042016,0.4245283018867924
SARIMA,174.09533618882665,118.69824990626589,7.262572917260594,-0.2694061947520936,50.403225806451616,0.4777777777777778,0.361344537815126,0.4114832535885167
Random Forest,133.0427385250088,105.54739591505744,7.645226886125795,0.481866671550718,47.99154334038055,0.4686567164179104,0.6977777777777778,0.5607142857142857
XGBoost,137.22677193477065,108.82734285314892,7.740963725763783,0.448764889409363,47.56871035940804,0.4662756598240469,0.7066666666666667,0.5618374558303887
LSTM,68.6345347764178,49.75028887661823,3.362443005035689,0.8621062550275433,53.06553911205074,0.5392156862745098,0.2391304347826087,0.3313253012048193
CNN-LSTM,68.75028136572814,56.34737855993331,4.065677526652438,0.8616407695701062,48.20295983086681,0.4789915966386555,0.7434782608695653,0.5826235093696763
ARIMA-LSTM,26.228572200837647,19.144874007910445,1.3974133482240982,0.9792860662362824,46.15384615384615,0.4698544698544699,0.9535864978902954,0.6295264623955432
