Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,125.22840064678918,109.2804894361784,5.758780867407573,-0.5139639574889945,52.016129032258064,0.5082872928176796,0.7540983606557377,0.6072607260726073
SARIMA,129.03580475196847,112.29822464777853,5.926685839357375,-0.6074235897057692,50.80645161290322,0.5,0.7704918032786885,0.6064516129032258
Random Forest,401.5880992366541,361.437125050583,19.12192079365484,-4.241771123835479,49.68287526427061,0.8,0.0165975103734439,0.032520325203252
XGBoost,403.73722057903245,363.8238116264776,19.25439253585687,-4.298024510814492,49.68287526427061,1.0,0.0124481327800829,0.0245901639344262
LSTM,263.6619041244785,234.0992544459942,12.35365780651467,-1.259493830807923,47.99154334038055,0.0,0.0,0.0
CNN-LSTM,243.5228440866033,208.26963524423613,10.894755488110237,-0.9275062991308354,47.99154334038055,0.5,0.032520325203252,0.0610687022900763
ARIMA-LSTM,23.249157447077817,17.236367019223923,0.9637855824307894,0.9845883842548312,51.21457489878543,0.5130023640661938,0.8611111111111112,0.642962962962963
