Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,31.68966618663554,24.7858684649084,6.382167242771786,-0.993620752410534,52.82258064516129,0.5025380710659898,0.8389830508474576,0.6285714285714286
SARIMA,31.98946625605933,25.03364493692971,6.446415645174711,-1.0315204796108342,52.82258064516129,0.5024875621890548,0.8559322033898306,0.6332288401253919
Random Forest,11.106084388983732,8.025547733750457,1.945683891378149,0.8549097259933746,51.16279069767442,0.5,0.3073593073593073,0.3806970509383378
XGBoost,14.90267671885237,11.395646438567104,2.7545514154500377,0.7387568428467943,53.48837209302325,0.5733333333333334,0.1861471861471861,0.2810457516339869
LSTM,15.509039622621527,12.936264867523557,3.16632185920976,0.7170653280771253,52.00845665961945,0.5757575757575758,0.160337552742616,0.2508250825082508
CNN-LSTM,12.990042035397565,10.657695374889496,2.6111534042962896,0.8015105297197688,53.06553911205074,0.5925925925925926,0.2025316455696202,0.3018867924528302
ARIMA-LSTM,5.506352140618583,3.931335337220799,0.9984436629876028,0.9653100002218356,47.77327935222672,0.4813278008298755,0.9666666666666668,0.6426592797783934
