Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,250.29026064700656,210.65995832795616,22.484039563535895,-1.3311166357568505,47.58064516129033,0.5238095238095238,0.2481203007518796,0.336734693877551
SARIMA,251.6137805549204,211.58088834718663,22.56384165395494,-1.3558354294734605,48.79032258064516,0.5517241379310345,0.2406015037593984,0.3350785340314136
Random Forest,249.05085696137732,185.4420894230848,21.564880147803304,-1.1427378134851622,49.89429175475687,0.5625,0.0746887966804979,0.1318681318681318
XGBoost,242.7478767606179,177.92855666743034,20.559165587605342,-1.035653390218949,50.52854122621564,0.5853658536585366,0.0995850622406639,0.1702127659574468
LSTM,116.26157027708356,79.93560757245638,9.058533517336311,0.5330554431215739,50.317124735729394,0.547945205479452,0.1652892561983471,0.2539682539682539
CNN-LSTM,110.13896312256138,75.5356959203234,8.55544644857305,0.5809412476912323,51.58562367864693,0.5844155844155844,0.1859504132231405,0.2821316614420062
ARIMA-LSTM,17.234773792207342,12.131444475760771,1.661971446078884,0.989793553922799,50.40485829959515,0.5089974293059126,0.7857142857142857,0.6177847113884556
