Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,99.11835730682652,80.3193111807464,4.5745111445151085,-0.3433974353202536,51.20967741935484,0.6216216216216216,0.3309352517985611,0.4319248826291079
SARIMA,99.31030090123654,80.48076736306619,4.583175277366482,-0.348605475691826,51.20967741935484,0.6216216216216216,0.3309352517985611,0.4319248826291079
Random Forest,98.25228174998416,76.60259949117584,4.299526552030948,-0.4357045789768137,52.85412262156448,0.6015625,0.3092369477911647,0.4084880636604774
XGBoost,151.63651923168842,126.3601970424458,7.121940909827456,-2.419695281659924,49.04862579281184,0.6428571428571429,0.072289156626506,0.1299638989169675
LSTM,41.9392103989925,32.964216169414094,1.896594408276702,0.7384105064834073,49.47145877378436,0.5408805031446541,0.3412698412698413,0.4184914841849148
CNN-LSTM,48.36337615121055,38.096805294251865,2.168059540918259,0.6521331707323581,50.95137420718816,0.5892857142857143,0.2619047619047619,0.3626373626373626
ARIMA-LSTM,21.533029542849786,15.68055676723372,0.91353515482952,0.9336531375250232,52.834008097166,0.5294117647058824,0.9961832061068704,0.6913907284768211
