Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,40.42348425387169,31.779167071904297,15.708014872275356,-1.486621515204298,48.38709677419355,0.4739130434782608,0.9396551724137931,0.6300578034682082
SARIMA,40.50566635829813,31.86938479618095,15.749775194966432,-1.4967425388320903,48.79032258064516,0.4759825327510917,0.9396551724137931,0.6318840579710144
Random Forest,4.521925772844616,3.3682499065761995,1.392567766729755,0.9761663126683118,52.64270613107822,0.5170940170940171,0.521551724137931,0.5193133047210302
XGBoost,5.299294314178158,4.0442827616487005,1.6796730312624144,0.9672674032872712,48.837209302325576,0.4776785714285714,0.4612068965517241,0.4692982456140351
LSTM,8.540146782700948,7.067124434654736,2.888915650362126,0.9149890151211922,51.58562367864693,0.5490196078431373,0.1196581196581196,0.1964912280701754
CNN-LSTM,6.072839879273187,4.573436064810303,1.9455397220605644,0.9570139006501678,49.47145877378436,0.4926253687315634,0.7136752136752137,0.5828970331588132
ARIMA-LSTM,4.277189257827292,3.0455189049909315,1.2609802060171775,0.97791766216436,51.21457489878543,0.4857142857142857,0.0708333333333333,0.1236363636363636
