Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
Random Forest,234.2193238403804,183.19685011561367,21.98564630216658,-1.5453323736638436,44.30823117338004,0.0,0.0,0.0
XGBoost,256.4171492527446,209.22205626026906,25.528974847749172,-2.0506556654669046,44.483362521891415,1.0,0.0031446540880503146,0.006269592476489028
