Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,31.78592801547127,25.11568332224117,6.114383985118562,-0.5129957727730983,54.54545454545454,0.5,0.4,0.4444444444444445
SARIMA,34.13393486576215,26.19699630595227,6.341250828222041,-0.7447798395516949,54.54545454545454,0.5,0.3333333333333333,0.4
Random Forest,29.89220008197934,26.789690357555024,6.236360094675298,-5.421829036173637,63.63636363636363,1.0,0.2,0.3333333333333333
XGBoost,23.181409016795765,20.55410173154649,4.782851188466586,-2.862092204551871,72.72727272727273,1.0,0.4,0.5714285714285715
LSTM,31.97981733791517,30.314342029477384,7.088559134947072,-6.350129345869235,45.45454545454545,0.0,0.0,0.0
CNN-LSTM,35.15332543834656,33.78555468854095,7.911823165170956,-7.881285957759934,45.45454545454545,0.0,0.0,0.0
ARIMA-LSTM,9.721975999771969,6.750585795477695,1.6911175918193508,0.8604660610812708,50.0,0.45,0.6428571428571429,0.5294117647058824
