Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,93.46752472733498,69.27782876667317,6.83150918517856,-0.2020929382900744,55.959595959595966,0.5429553264604811,0.6502057613168725,0.5917602996254682
SARIMA,92.53098529579736,68.86998479969311,6.781112014384853,-0.1781238179736237,56.56565656565656,0.5486111111111112,0.6502057613168725,0.5951035781544257
Random Forest,59.57305431738459,38.42315565048772,3.8791556075422617,0.51118632941246,54.12262156448203,0.521865889212828,0.771551724137931,0.6226086956521739
XGBoost,62.201252461168686,42.928465469768575,4.261968451042263,0.4671047263645743,55.17970401691332,0.5373134328358209,0.6206896551724138,0.576
LSTM,29.156160603243787,22.560700917875725,2.0875789371147486,0.8829141889437324,55.17970401691332,0.5774647887323944,0.3504273504273504,0.4361702127659574
CNN-LSTM,29.73181593099194,22.733611766277864,2.137904310485561,0.8782450933984987,55.81395348837209,0.5486381322957199,0.6025641025641025,0.5743380855397149
ARIMA-LSTM,15.931581798190155,11.62836741888176,1.071808710229342,0.9651261051097048,53.84615384615385,0.6,0.1735537190082644,0.2692307692307693
