Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,114.78739537085175,92.37993332590057,9.97642408761472,-1.116962442163524,53.13131313131313,0.5393258426966292,0.200836820083682,0.2926829268292683
SARIMA,113.23111156180268,91.0032001434554,9.82974176428483,-1.059948161800465,53.333333333333336,0.5434782608695652,0.209205020920502,0.3021148036253776
Random Forest,105.70867710657556,83.01281498140821,8.864596957281135,-0.8210757160300548,52.43128964059197,0.5294117647058824,0.1184210526315789,0.1935483870967742
XGBoost,117.0673360553146,94.1837644554346,10.106936124502775,-1.233460103213777,52.21987315010571,0.55,0.0482456140350877,0.0887096774193548
LSTM,56.720161730119,48.833318266589416,5.326435291539277,0.4756978356620952,51.58562367864693,0.5555555555555556,0.0432900432900432,0.0803212851405622
CNN-LSTM,34.52435991957776,28.7524979105246,3.160113813787448,0.8057513538818302,52.43128964059197,0.5220588235294118,0.3073593073593073,0.3869209809264304
ARIMA-LSTM,10.417464950316695,7.741111952999069,0.9042921880828222,0.9825570011051784,51.821862348178136,0.5142857142857142,0.0753138075313807,0.1313868613138686
