Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
Random Forest,23.036867268046365,16.43651911105875,6.238440893961212,-0.022496052458384153,52.71453590192644,0.524390243902439,0.4574468085106383,0.48863636363636365
XGBoost,38.67369216052287,34.48049693468947,13.49387056405636,-1.8816821200390241,50.61295971978984,0.5,0.010638297872340425,0.020833333333333336
