Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
Random Forest,648.731342004285,599.5393061510605,33.07251887340534,-6.105551189597088,47.635726795096325,0.0,0.0,0.0
XGBoost,644.07444218127,595.1646376291728,32.827328843871896,-6.003903340338237,47.635726795096325,0.0,0.0,0.0
