Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
Random Forest,153.7186549292111,129.7254520064853,8.868477997504193,0.27095241505136736,50.26269702276708,0.48464163822525597,0.5163636363636364,0.5
XGBoost,150.76204594820123,126.7036872257586,8.539479151817384,0.2987275633732407,50.61295971978984,0.4868913857677903,0.4727272727272727,0.4797047970479705
