Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
Random Forest,160.38817867029178,119.42296372609036,3.6091705861306336,0.9199323031418982,50.61295971978984,0.45768025078369906,0.5725490196078431,0.5087108013937282
XGBoost,170.00857671374092,127.7752548421305,3.889480075800253,0.9100389971889249,51.83887915936952,0.4632352941176471,0.49411764705882355,0.4781783681214421
