Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,129.4961109638014,96.36517688401057,7.238560247589893,-0.4374275784298214,50.80645161290322,0.5029940119760479,0.6829268292682927,0.5793103448275861
SARIMA,129.89669160890367,96.6136378775564,7.258664142371188,-0.4463343518479967,50.403225806451616,0.5,0.6991869918699187,0.5830508474576271
Random Forest,54.09747246087504,43.21644142070232,2.9855635888482546,0.6764683561553668,52.64270613107822,0.5241379310344828,0.6386554621848739,0.5757575757575757
XGBoost,48.88767133943724,39.791070581812846,2.7335149535452303,0.7357825374142366,52.43128964059197,0.5205047318611987,0.6932773109243697,0.5945945945945945
LSTM,38.24314294853626,30.27026788370027,2.1149942787920177,0.8383149116802302,51.58562367864693,0.5196374622356495,0.7107438016528925,0.600349040139616
CNN-LSTM,33.28582771868292,26.127283135415173,1.7968747776139746,0.877515386366241,48.41437632135307,0.4951923076923077,0.4256198347107438,0.4577777777777778
ARIMA-LSTM,20.36796926426782,14.268904864667862,0.9829928973812062,0.952550715723401,50.80971659919028,0.5072765072765073,0.976,0.667578659370725
