Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
Random Forest,184.88296291198412,143.6429969476494,7.551545610091726,0.1822828796661362,49.75728155339806,0.48148148148148145,0.2561576354679803,0.33440514469453375
XGBoost,145.14805016155617,110.44844835071257,5.812034938026911,0.49599862894526725,47.57281553398058,0.41975308641975306,0.16748768472906403,0.23943661971830985
