Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,600.8171421007017,475.36321469775584,12.108874773416115,-1.3880867575996332,50.1010101010101,0.5116279069767442,0.0887096774193548,0.1512027491408934
SARIMA,601.9175956130728,476.5423400828865,12.14020073998728,-1.3968427832576302,50.1010101010101,0.5116279069767442,0.0887096774193548,0.1512027491408934
Random Forest,283.72378838250404,182.02977525642484,4.51260448696515,0.4726444542093241,47.35729386892177,0.4662576687116564,0.3193277310924369,0.3790523690773067
XGBoost,330.53909680521696,211.11981656975215,5.212996556832028,0.2842560438311068,51.16279069767442,0.5217391304347826,0.3529411764705882,0.4210526315789474
LSTM,158.0509437506057,124.15233762882836,3.2295734477939058,0.8363536962916895,46.723044397463006,0.4523809523809524,0.2375,0.3114754098360655
CNN-LSTM,200.86663278400655,157.95948004662455,4.054647732295207,0.7356814688841637,48.625792811839325,0.4716981132075472,0.1041666666666666,0.1706484641638225
ARIMA-LSTM,54.59993297344855,38.47630622798638,1.0452476523806449,0.9802645746136136,51.417004048583,0.5105105105105106,0.6882591093117408,0.5862068965517242
