Symbol,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
COALINDIA,ARIMA,54.14628074206512,46.30057486975089,12.357350095670665,-0.7486856830880932,54.74747474747475,0.53954802259887,0.7579365079365079,0.6303630363036303
COALINDIA,SARIMA,54.4780698430855,46.525229862759936,12.423298079783434,-0.7701819874090388,55.15151515151515,0.5423728813559322,0.7619047619047619,0.6336633663366337
COALINDIA,Random Forest,25.57066798028012,20.857483122424373,5.484962674594355,0.6001343891588509,57.082452431289646,0.5476190476190477,0.8661087866108786,0.6709886547811994
COALINDIA,XGBoost,23.274613853526574,19.427186997028844,5.090781385849369,0.6687202589811885,56.87103594080338,0.5449871465295629,0.8870292887029289,0.6751592356687898
COALINDIA,LSTM,18.214428745332874,15.602952266648016,4.104747515336601,0.7971098192897992,55.81395348837209,0.5414507772020726,0.8672199170124482,0.6666666666666666
COALINDIA,CNN-LSTM,19.67272645294408,16.876823411991666,4.442365457702366,0.7633213817958183,55.391120507399584,0.5394736842105263,0.8506224066390041,0.6602254428341385
COALINDIA,ARIMA-LSTM,6.183117800273143,4.45076600840323,1.101198425729482,0.9772140109108612,51.012145748987855,0.5101214574898786,1.0,0.675603217158177
DIVISLAB,ARIMA,1728.487360832463,1638.3019696570288,26.363358457474494,-8.834796745954312,48.888888888888886,0.0,0.0,0.0
DIVISLAB,SARIMA,1737.854210982187,1648.0764454866946,26.52554232278692,-8.941677104142581,48.888888888888886,0.0,0.0,0.0
DIVISLAB,Random Forest,1183.701666231956,1096.2440256672814,17.42184725481393,-5.310273599634696,49.68287526427061,0.6666666666666666,0.0248962655601659,0.0479999999999999
DIVISLAB,XGBoost,1386.7997496533892,1294.7957135291413,20.6190621637352,-7.661461533777722,49.68287526427061,0.6,0.0373443983402489,0.0703125
DIVISLAB,LSTM,383.5087358366199,342.4299839078778,5.470014969272965,0.3376093381547553,49.47145877378436,0.8181818181818182,0.0365853658536585,0.0700389105058365
DIVISLAB,CNN-LSTM,426.586810678834,374.6763343211885,5.937945201968934,0.1804442030329484,49.04862579281184,0.6470588235294118,0.0447154471544715,0.0836501901140684
DIVISLAB,ARIMA-LSTM,95.30670415753602,68.5162012973317,1.139541213718591,0.969279432414886,45.63894523326572,0.4608294930875576,0.398406374501992,0.4273504273504273
