Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,50.83224969907732,42.1697399493043,13.11853115847244,-1.114785287428257,53.73737373737374,0.5571428571428572,0.1645569620253164,0.254071661237785
SARIMA,51.02199560994874,42.35484991927321,13.174945718751932,-1.130602836092173,53.535353535353536,0.5507246376811594,0.160337552742616,0.2483660130718954
Random Forest,30.86613474317192,23.73539632204476,7.617090007005594,0.2431059796940637,53.06553911205074,0.5026737967914439,0.42152466367713,0.4585365853658537
XGBoost,39.15281727195536,30.3063891714037,9.453607889173949,-0.2178578891515947,54.12262156448203,0.5241935483870968,0.2914798206278027,0.3746397694524496
LSTM,17.57646516921309,12.945021358302748,3.9942374164034735,0.7545666071887897,55.17970401691332,0.5564516129032258,0.3053097345132743,0.3942857142857143
CNN-LSTM,20.61239356865585,15.974192394399026,4.900702616393354,0.6624583044226791,53.911205073995774,0.5714285714285714,0.1415929203539823,0.226950354609929
ARIMA-LSTM,5.573489163531038,4.142706712915255,1.37248915451509,0.97457140415701,47.97570850202429,0.4782608695652174,0.9788135593220338,0.6425591098748261
