Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,30.96054631567919,27.997869845698546,11.74334366784347,-0.6349640662343703,50.90909090909091,0.4960212201591512,0.7791666666666667,0.606158833063209
SARIMA,32.914087003047264,29.688780378067683,12.507298650101008,-0.8477984851768576,50.70707070707071,0.4948979591836734,0.8083333333333333,0.6139240506329113
Random Forest,19.22987401440502,13.704647343899694,5.540644972946312,0.2858305355272434,52.43128964059197,0.5016077170418006,0.6902654867256637,0.5810055865921787
XGBoost,14.480782573478958,12.0691715802577,4.931415615788374,0.5950210362096919,49.47145877378436,0.4827586206896552,0.8053097345132744,0.603648424543947
LSTM,7.424790431853784,5.606739019160857,2.243623786290727,0.8935325638694724,54.12262156448203,0.532258064516129,0.4323144104803493,0.4771084337349397
CNN-LSTM,7.251245736348573,5.499818627963526,2.206796183857671,0.8984514697524161,54.12262156448203,0.5384615384615384,0.3668122270742358,0.4363636363636363
ARIMA-LSTM,4.348036565051471,3.111644506080125,1.2428304443788354,0.9677697301989971,45.546558704453446,0.4659090909090909,0.8577405857740585,0.6038291605301914
