Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,205.64149489960843,175.0832489391748,18.86119699335069,-1.8994142330363029,49.898989898989896,0.5443037974683544,0.1686274509803921,0.2574850299401197
SARIMA,204.55597868931724,174.17159011924312,18.766702404417515,-1.8688848479883295,50.1010101010101,0.5487804878048781,0.1764705882352941,0.2670623145400593
Random Forest,145.55081767026783,118.71106104651194,12.550299177158964,-0.5717522107497863,48.625792811839325,0.5254237288135594,0.1260162601626016,0.2032786885245901
XGBoost,153.9554402802087,126.45852923710838,13.386976049561374,-0.7585100751531153,49.04862579281184,0.5409836065573771,0.1341463414634146,0.2149837133550488
LSTM,73.86223897021381,61.87343345658008,6.647175853231581,0.5952380101889638,47.99154334038055,0.5625,0.1071428571428571,0.18
CNN-LSTM,85.37196322087864,70.77927831150524,7.567904834939808,0.4592639514693354,48.837209302325576,0.578125,0.1468253968253968,0.2341772151898734
ARIMA-LSTM,15.118383561299307,10.93348894208556,1.268463162152056,0.9843003674921916,48.38056680161944,0.0,0.0,0.0
