Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,179.1919320901385,131.29348281114912,4.897656429372768,-0.0115063477094015,53.939393939393945,0.5269230769230769,0.5661157024793388,0.545816733067729
SARIMA,179.88486708220273,131.78150557029232,4.925378550388751,-0.0193444611815505,53.535353535353536,0.5215827338129496,0.5991735537190083,0.5576923076923076
Random Forest,170.60195376382754,128.890399611233,4.671938791396561,0.1144051864996641,52.21987315010571,0.52046783625731,0.3819742489270386,0.4405940594059405
XGBoost,195.3106149163332,161.5132437747026,5.79761921526708,-0.1606967226894398,51.37420718816068,0.512396694214876,0.2660944206008583,0.3502824858757062
LSTM,65.98674359982087,50.44688766320757,1.864539487552972,0.8675108039971362,52.00845665961945,0.5164835164835165,0.597457627118644,0.5540275049115915
CNN-LSTM,87.05840318575981,69.88905116768956,2.610820200826649,0.7693845149450513,50.7399577167019,0.5041322314049587,0.7754237288135594,0.6110183639398998
ARIMA-LSTM,38.172626169895466,28.0103411048797,1.0384839342090784,0.9541805353074736,46.15384615384615,0.4561403508771929,0.5394190871369294,0.494296577946768
