Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
ARIMA,182.36882510032663,142.8366787451195,12.439555788570546,-1.2981240227360868,50.90909090909091,0.5846153846153846,0.1496062992125984,0.238244514106583
SARIMA,182.00589686242816,142.4776033489103,12.40729322598137,-1.2889862308452995,50.70707070707071,0.5757575757575758,0.1496062992125984,0.2375
Random Forest,209.7201898123697,174.62345813194764,15.325462277924894,-2.189886403253732,49.04862579281184,1.0,0.0122950819672131,0.0242914979757085
XGBoost,213.1835112260358,177.75844578281618,15.60677654597499,-2.2961119603088163,48.837209302325576,0.75,0.0122950819672131,0.0241935483870967
LSTM,78.16927150697077,67.01462592749968,5.970347865236323,0.5568335584176997,47.14587737843552,0.4666666666666667,0.0281124497991967,0.053030303030303
CNN-LSTM,88.7216450693492,76.45727691794421,6.806784067626318,0.4291080634979418,47.14587737843552,0.4615384615384615,0.0240963855421686,0.0458015267175572
ARIMA-LSTM,16.40689026388264,11.973806034921571,1.1346355971326036,0.9813816124298346,51.012145748987855,0.5192307692307693,0.6377952755905512,0.5724381625441696
