Date,Close,High,Low,Open,Volume,SMA_50,EMA_20,RSI_14,MACD,BB_up,BB_low
2016-09-19,103.87716674804688,105.8660830943442,103.51993981438898,105.8660830943442,8248830,96.92884429931641,104.4325516415369,56.345805561906616,2.760402056452321,113.85346771849265,95.12847045289408
2016-09-20,103.79511260986328,105.13714457918752,101.38138498645824,101.38138498645824,5971260,97.44276718139649,104.3718431623299,50.17809317306104,2.391247143846684,113.67652207739195,95.85323561303773
2016-09-21,103.3316879272461,104.74612887322328,102.92618342731878,104.74612887322328,7228850,97.92578323364258,104.27278075898857,48.080663758047606,2.0378041790170016,113.41216872606415,96.63543030347685
2016-09-22,108.9025650024414,109.31290165939996,103.3799548258922,104.58681868034397,13636280,98.45081573486328,104.71371259169837,55.848768482746216,2.182067786029066,113.25559263290366,97.98810548721353
2016-09-23,108.76256561279295,110.50044504089524,107.97086326567582,109.91149492541774,11604320,98.9615396118164,105.09931764132642,52.41174748398898,2.2590599167243397,112.80224072995587,99.61105349001484
2016-09-26,108.40534210205078,110.05150623448384,107.70536251116168,107.94191048807583,6485510,99.47512283325196,105.41417711377636,52.02742050034788,2.2651406516916524,112.4687150949513,100.85054836330065
2016-09-27,106.06884002685548,109.10048112547804,105.4171306666082,109.10048112547804,9053720,99.92230880737304,105.47652596264103,43.892778555711175,2.057703561673904,112.12603856725612,101.68089350061497
2016-09-28,106.79296112060548,107.5460429292297,105.4364474312103,106.68675652030085,8753570,100.37820388793945,105.60190073959004,42.57829114730542,1.9294966574671406,112.06236504412372,102.05101309918682
2016-09-29,100.13591003417967,108.42465795200194,97.63046671379443,108.13500766360076,15500650,100.68152236938477,105.0813301962176,26.675297806599076,1.2760142765365003,112.61240953552623,101.10907560241323
2016-09-30,101.9461898803711,102.92617000994832,98.53318306839732,100.40623794214784,11517110,101.05148880004883,104.78274540423223,32.49050883740097,0.8938949712125321,112.79897982003892,100.48600476858412
2016-10-03,104.919921875,105.23853572349788,103.14342168842929,103.21100577452462,8814260,101.48149948120117,104.79580983001964,48.46308126953443,0.8215476977101872,112.67969981168814,100.32157734895638
2016-10-04,104.63508605957033,105.85160676969458,103.50063119967702,105.4316131800151,4900220,101.89273071289062,104.78050280426255,46.49514524249777,0.7327810486047355,112.56681552799148,100.14259304134447
2016-10-05,103.7178726196289,105.61023407741708,103.14340430159984,105.23851798349622,7291610,102.26052490234375,104.67929992953555,45.13273483646488,0.5817157237706141,112.3114398906378,99.89267845653016
2016-10-06,104.00753021240234,106.6867695638111,102.92135269421874,103.89167599144156,11826710,102.60594863891602,104.61532186123713,47.84641768525179,0.4798370496201443,111.79411687184121,99.81062632273886
2016-10-07,104.51439666748048,105.23851488919512,103.88682606877217,104.91990110377392,6068850,102.79453765869141,104.60570993802222,51.37845976517516,0.43498313837322655,110.59338614223986,100.23606637240857
