Date,Close,High,Low,Open,Volume,SMA_50,EMA_20,RSI_14,MACD,BB_up,BB_low
2016-09-19,776.4324951171875,785.414734533717,774.0059793923444,779.4123884189414,793036,783.3083520507812,783.4938617383799,52.78926507089915,-0.9129817136965812,803.8564307406041,763.3630455777552
2016-09-20,768.727294921875,780.5616962496565,767.0244988777155,776.6027266261125,1133099,783.0461218261719,782.08752204157,49.18957969692913,-1.9592545746221504,804.2953281979892,762.2643092531828
2016-09-21,777.3690185546875,778.6461156944077,766.7265423903518,767.9610800184579,1102665,782.9158581542969,781.638140757105,45.56442839467283,-2.067288069600295,803.3254526529753,761.7868032063997
2016-09-22,774.89990234375,781.5407962809282,769.0252354193947,777.3263658321698,1250220,782.58806640625,780.996403765357,47.296274635056484,-2.325337393665336,803.0808415193782,761.0480342130437
2016-09-23,775.2405395507812,776.9007762602164,767.1096979840602,775.6236790937612,1498875,782.3369055175781,780.4482262211117,43.60593631214994,-2.4738398801222274,802.9194824991969,760.4559203328345
2016-09-26,759.957763671875,778.0925809654759,754.7642571386724,773.9207103655423,1153660,781.7434790039063,778.4967535973749,39.349226377694336,-3.7811348911322966,804.1397799774054,757.686062307751
2016-09-27,763.9594116210938,767.0670350934048,757.2333986300293,762.0012066228145,849724,781.1364306640625,777.1122448377291,33.06893114667736,-4.443059238383398,804.584297047399,756.6285386459605
2016-09-28,755.31787109375,766.9819838914286,750.2946013454634,766.2583162677073,1877866,780.2109643554687,775.0365901954455,31.667379437572166,-5.600381441534637,806.036616050033,753.639458168717
2016-09-29,747.7828369140625,760.1281076483823,743.6961369950536,758.595601674405,3307074,779.4676916503906,772.4409946448376,18.248954981225097,-7.044378698320088,807.4260572866742,748.2910203500446
2016-09-30,738.8858642578125,749.1026420656443,736.4594003145402,746.7612971513495,3104818,779.0028283691406,769.2452679413115,20.201716516743787,-8.805167772957589,810.0239976573603,741.5042188953742
2016-10-03,739.6520385742188,747.5274703518436,732.3725958106457,747.5274703518436,2066037,778.3532092285157,766.4268651444454,23.45097498583091,-10.023240261772571,810.6284457665524,736.0425503271977
