Date,Close,High,Low,Open,Volume,SMA_50,EMA_20,RSI_14,MACD,BB_up,BB_low
2016-09-19,152.131591796875,152.50231389122638,150.13901180304327,150.13901180304327,2730095,152.7400732421875,153.05032119124076,42.469722080887244,-0.5869782467630102,157.33218719642846,150.01497772056373
2016-09-20,152.57186889648438,153.1047670529192,151.59874253078232,152.36333676754592,2955423,152.86704376220703,153.00475430602586,43.15468957028279,-0.5395602956396601,157.20683125900888,149.913272195581
2016-09-21,153.38278198242188,153.82301012511587,151.78407361327453,152.5950097717919,3433714,153.04591247558594,153.0407569418731,44.71765781169436,-0.4315724205749234,157.0350645545433,149.9043138023903
2016-09-22,151.7377471923828,154.5644276591207,151.36702503135174,154.47175772506623,2589917,153.10661743164061,152.91666077525497,41.81316698228807,-0.47327617782843845,156.6921062873454,149.8209521843343
2016-09-23,152.177978515625,152.896244829709,151.59873833085055,151.59873833085055,3605797,153.2118078613281,152.84631008386162,35.62857692137058,-0.46543843276469943,156.52043278223556,149.73544337743243
2016-09-26,154.0547332763672,154.81932753203603,152.0621384513074,152.38651862843082,3256853,153.2896585083008,152.96139800695738,50.236256567579964,-0.3042809771397117,156.5684086654073,149.74075881506147
2016-09-27,154.19378662109375,156.25588799663768,153.8462423988073,155.4681154361441,3058963,153.36472930908204,153.07876835116085,56.818406854674365,-0.16345784933980667,156.53718663166669,149.74650019694658
2016-09-28,152.20115661621094,155.5607496880845,151.8072704622218,154.1937371953004,1620533,153.45370056152345,152.99518628116564,45.853746293541846,-0.21021981114716937,156.35368883339075,149.67976453574985
2016-09-29,151.8303985595703,154.05468882894178,149.46709633531435,153.05838463305935,4747212,153.50930694580077,152.8842541172042,41.83327497697759,-0.2740371497180263,156.08403217526637,149.6250407007102
2016-09-30,149.35125732421875,152.36330575541822,146.8489429943122,151.13531960794225,4445950,153.5403530883789,152.54777823215798,35.857019745680745,-0.5186798109657786,156.07797990845677,149.11208967162133
2016-10-03,151.9462890625,152.31701128187285,148.98058201555065,149.72201231268966,3104019,153.5278414916992,152.4904935493334,46.71810875730397,-0.4974294517845692,155.28799632537454,149.43404499542623
2016-10-04,148.7952117919922,152.45600669276803,147.9842755861796,151.9926145751608,5945963,153.41431030273438,152.13856195339613,45.89125265590761,-0.7264795856656008,155.32721729496149,148.87582378169867
2016-10-05,148.86468505859375,149.95365912391867,147.70620501922727,149.25857110029875,5316324,153.3197772216797,151.82676415389113,46.8028825302397,-0.8921138221606952,155.45575067177944,148.39510839804475
2016-10-06,147.61358642578125,149.67568746703228,146.98801824036667,149.67568746703228,3130353,153.1789065551758,151.42550913216638,42.683001265733324,-1.1115204360246764,155.58409339435443,147.6898461198057
2016-10-07,147.7294464111328,148.14651075723407,146.26976362460687,147.91481462789312,2038680,153.0987405395508,151.0735031587346,37.33365763965295,-1.2615109131718327,155.45223465536804,147.1845451297882
