Date,Open,High,Low,Close,Volume,SMA_50,EMA_20,RSI_14,MACD,BB_up,BB_low
2025-12-23,1643.4370603643276,1643.4370603643276,1621.3157754082474,1632.9637451171875,6593060,1505.3667651367186,1569.6891653045996,70.10775716100099,32.203175468550626,1635.656114707846,1498.3068613663727
2025-12-24,1625.8182910699556,1632.2784723030877,1617.4983299175808,1628.16748046875,4271167,1509.1394189453124,1575.2585286535661,65.75673178403102,32.888014624244306,1642.9920122732417,1501.2975018869145
2025-12-26,1628.167521100225,1633.453167508233,1616.7152673020842,1621.0220947265625,2006491,1512.8327905273438,1579.6169635176611,60.10128500615666,32.47977504742812,1648.1042453905081,1504.9652736524606
2025-12-29,1622.8818655924697,1637.6620082639456,1602.4245250544589,1609.863525390625,4062817,1516.6018481445312,1582.4975884579435,58.3292171284783,30.89964705534703,1649.72915005508,1511.6211795347635
2025-12-30,1612.1148331917736,1612.9957941560388,1582.554548282334,1587.2528076171875,9395937,1519.974609375,1582.9504664731096,55.26071633853353,27.50581832685748,1648.4706078184208,1518.517722259704
2025-12-31,1586.6655664923117,1594.1045668429529,1575.1154547350543,1581.1842041015625,6538656,1523.8121459960937,1582.7822510091526,57.398466550317146,24.049273961958306,1645.6829499276582,1526.6301604239043
2026-01-01,1581.184158007412,1604.8715288376811,1579.9116455766828,1595.2791748046875,3658165,1527.549814453125,1583.972434227775,57.64424010878716,22.191474484728587,1645.0710191788537,1532.24386119224
2026-01-02,1601.2499777187402,1608.6889779975038,1593.0278744696911,1605.6546630859375,2524526,1531.2732592773436,1586.0374084047428,59.66119948356505,21.310713566489312,1646.3789975529605,1535.1252382868831
2026-01-05,1602.3265912739637,1602.3265912739637,1549.568226955718,1572.374755859375,5917885,1533.2494311523437,1584.736203400422,49.91795001908021,17.722994167271054,1646.3816253368327,1534.163369780355
2026-01-06,1566.2081943610224,1585.5888575673962,1565.1315174017209,1578.0518798828125,4466729,1535.398916015625,1584.0996011606499,54.09416938807041,15.163007447049495,1646.3835699866243,1534.2984490563447
2026-01-07,1580.7926463324388,1607.2207586859845,1580.7926463324388,1604.2843017578125,4508079,1538.0319409179688,1586.021953598475,57.30071204852245,15.077136890499105,1647.3601441352566,1537.2371581108373
2026-01-08,1604.186403368615,1609.472049603195,1574.5281413468902,1579.128662109375,3942131,1540.2460302734376,1585.3654496471322,47.3456426854985,12.831322472351985,1645.7035717164692,1541.6833667600933
2026-01-09,1575.898487352098,1596.747378487979,1572.9620305433675,1579.91162109375,6816681,1542.2760986328126,1584.846037403953,44.94242588181601,10.9880136309921,1645.0650751994076,1543.8977543904361
2026-01-12,1575.996349102621,1579.1286413969012,1558.867017677559,1562.09716796875,6985362,1544.2748461914061,1582.6794784101241,27.743454845991153,7.997510287977775,1645.2440231846197,1543.4936843349117
2026-01-13,1583.7290294043642,1583.7290294043642,1552.7983751003353,1565.1314697265625,8080618,1546.5594067382813,1581.00823948788,31.981239388464246,5.805436181818095,1645.653215144555,1542.3210036054452
2026-01-14,1554.3644397699236,1582.7501883551429,1549.5682031809922,1565.91455078125,7557157,1548.7969873046875,1579.570745325344,33.10306027919033,4.084308391533568,1645.1133168069382,1543.5362803610305
2026-01-15,1565.91455078125,1565.91455078125,1565.91455078125,1565.91455078125,0,1551.379111328125,1578.2701553687637,34.438896330546555,2.6893016226035797,1645.2485718877015,1543.1856810419858
2026-01-16,1628.461030733189,1658.119292555676,1618.3792672921977,1654.00830078125,19335957,1555.7466040039062,1585.4833120747148,58.689799480583396,8.593121941845311,1654.8857252821117,1539.7150803819509
2026-01-19,1649.309891747184,1649.309891747184,1631.201741600405,1645.59033203125,5104958,1559.7480126953126,1591.2077901658135,62.16324625393669,12.449176001742899,1660.8568908649393,1537.9038879436546
2026-01-20,1637.5641409981629,1644.6115898062917,1617.889903547792,1623.7628173828125,6406503,1562.5944189453126,1594.308268948385,58.330141104476155,13.587203786098144,1655.0727892187267,1540.6830213281485
2026-01-21,1616.0301458476065,1621.903059763467,1596.6494821313709,1619.358154296875,6224582,1565.02384765625,1596.6939723149078,54.89650454289776,13.972611931816118,1652.9406250959214,1541.4546263689222
2026-01-22,1630.712428320841,1635.8022392467942,1618.7708845027832,1628.265380859375,6228892,1567.2124877929687,1599.7007731286667,54.62555220093746,14.825885823825047,1652.9569870308285,1541.448054473078
2026-01-23,1631.8869227568262,1640.2068839190629,1626.9928279555104,1635.4107666015625,5869137,1569.737841796875,1603.10172488799,64.43948703695108,15.895451572510183,1655.3177338996163,1540.52617479179
2026-01-27,1650.0930280724322,1653.6167523834592,1625.9161283991025,1647.05859375,10673087,1573.2596313476563,1607.2880933510387,65.38630498200087,17.48145708463153,1661.0841387840185,1538.4792767433253
2026-01-28,1644.4158380681818,1653.029492632909,1615.05126953125,1631.2017822265625,8588664,1576.3703173828126,1609.56558752966,56.292907223367564,17.25990427790407,1664.528699560641,1539.4296134276403
2026-01-29,1622.8818691859371,1631.2018305177105,1607.318623503672,1624.35009765625,4749582,1579.7589892578126,1610.9736361131447,61.56158517935946,16.343055825110696,1666.644679553598,1541.630222790152
2026-01-30,1619.9454090553113,1619.9454090553113,1583.8269648597889,1606.241943359375,9207926,1581.7146704101563,1610.5229987080238,56.18393846852498,13.993956485705894,1667.057868044248,1542.3133111549707
2026-02-02,1626.7970461591942,1626.7970461591942,1583.7290136495644,1594.8875732421875,6784887,1583.5333154296875,1609.0339105684204,57.94215234253269,11.088257033966784,1666.6699818265868,1541.624488388257
2026-02-03,1690.616056346825,1691.3991593070652,1617.9877374621406,1620.9241943359375,8805868,1585.7062939453126,1610.1663185462792,62.1587182341136,10.762345390835435,1667.656738753543,1545.492675308957
2026-02-04,1540.66097646391,1551.3301265638145,1478.1144237257668,1503.2701416015625,28828622,1585.4674609375,1599.9857302658302,40.955339540257995,0.9988452199324911,1678.6483887929385,1527.0228514414366
2026-02-05,1501.508237297243,1518.1481590925844,1483.5958031001303,1488.00048828125,10628127,1585.2638647460938,1589.3204691244416,39.225760188627525,-7.880095580200759,1688.569401405481,1505.473457481238
