Date,Close,High,Low,Open,Volume,SMA_50,EMA_20,RSI_14,MACD,BB_up,BB_low
2016-09-19,845.9338989257812,851.7647614414645,836.9017693224962,843.7616198907133,942540,860.6881274414062,851.1705945680044,61.380377735068016,-2.530433999141792,880.9385984712894,818.7808168119136
2016-09-20,843.7330322265625,848.5349066218063,839.5027771462491,844.9048989250247,1097205,860.0059326171875,850.4622552973908,54.05871183383069,-2.8306793314338847,880.4557233197966,818.2118548052035
2016-09-21,841.5321655273438,850.5642948745051,838.2165432672564,846.0482302009244,1337071,859.5264990234375,849.6117705573863,49.06748544716386,-3.2092235383647676,879.997942095444,817.4948862736966
2016-09-22,857.4528198242188,859.7680300595307,844.3333649394651,851.7648354766376,1952950,859.0588391113281,850.3585371542274,46.406942299191,-2.1992077048604415,880.8128389393733,817.983364673908
2016-09-23,855.7664184570312,867.485348112534,852.1078347195955,860.3396350446984,3121780,858.4648400878906,850.8735734687801,47.162914457058775,-1.5173503067070442,881.4228511826549,818.7167484267201
2016-09-26,837.87353515625,864.3125228764588,835.5297495875951,852.908032737145,2122144,857.7004699707031,849.6354745818725,40.506670169825945,-2.393192320105527,881.0736629556137,819.6976200033706
2016-09-27,821.1240844726562,843.9331188025392,818.294406606787,840.3602625525292,2819209,856.4537219238281,846.9201040952804,32.2380648048761,-4.388258996871173,880.1586477385576,821.1385629548017
2016-09-28,832.271240234375,838.616622113391,822.2959034192411,824.3252511894763,2393218,855.1882189941406,845.5249742037656,37.16285372111713,-5.012104976344062,880.3086225479226,820.7827775985618
2016-09-29,821.8101196289062,839.760023582553,812.0062358946753,835.5298207757227,3040345,853.8428125,843.2664166252075,28.76199597756731,-6.278260535896152,881.7756283115343,817.140625350575
2016-09-30,819.2662353515625,823.4964380755468,806.8899078946864,820.323799116685,3497865,852.464599609375,840.9806850753366,31.004284688296238,-7.401646565807482,881.2994184335035,813.0550432364183
2016-10-03,840.7318725585938,843.0470826285338,820.4381302010739,822.0673656708669,2181718,851.5377233886719,840.9569886451707,51.823986248763404,-6.485084543486892,879.6790510360842,812.5945817764158
2016-10-04,828.4126586914062,845.7909427920175,825.0970887723346,844.2189111956867,2289637,850.5146740722656,839.762290554336,43.92002796211214,-6.675805608925998,878.2707905062143,810.8072978726918
