Date,Close,High,Low,Open,Volume,SMA_50,EMA_20,RSI_14,MACD,BB_up,BB_low
2014-09-17,158.297119140625,159.1043812763329,151.73920254095813,155.1596402420537,2339259,153.04544982910156,158.13678895474902,57.701636559069854,1.991723296425306,166.8279185817561,149.96934399148606
2014-09-18,160.19456481933594,160.61068140876367,158.1223360044268,158.1223360044268,1789566,153.05526977539063,158.3327676085192,64.43069220432243,1.9126944480644852,166.99445610984748,150.22557410255484
2014-09-19,160.76876831054688,162.30837856037618,157.32337361948197,159.78674741261582,3274495,153.21838439941405,158.56476767537896,56.872729793962556,1.8747855781568887,167.16954390541898,150.59725602133884
2014-09-22,162.89932250976562,163.9396011991543,158.97955230388527,160.76883582018445,2488979,153.48153350830077,158.97758242151102,55.579662092847954,1.9936785583304015,167.58110844243373,150.88226588617954
2014-09-23,162.64129638671875,166.2281776062665,161.8007612052893,164.40560831383723,6054011,153.71621978759765,159.32650756105463,51.43892549878242,2.0435250650799333,167.8075700790615,151.4713834731846
2014-09-24,157.0320587158203,163.1239262373978,156.3163535578309,163.1239262373978,2038845,153.98685607910156,159.10798862341326,41.52327351339879,1.6118300061358752,167.31008908327598,152.49315798703654
2014-09-25,153.0707550048828,158.93792371839828,148.14399316439437,158.93792371839828,5276680,154.12450622558595,158.53301399307702,31.591360964321808,0.9392375128583694,167.30285041695197,152.5053893291418
2014-09-26,157.67291259765625,159.1625936321295,152.2052054497614,152.47152107480775,2435323,154.25583038330078,158.45109957446553,44.26021953161737,0.7686977034421147,166.31232405873027,154.21412247447284
2014-09-29,162.35006713867188,163.76484829508018,156.4579260208281,157.64800572065596,1266763,154.44108337402344,158.82242981867566,49.943646767599276,0.9994301500096583,166.44059874965728,154.62513458774504
2014-09-30,155.17630004882812,163.5984013917948,154.04447774986068,162.36670743619425,2849916,154.5129879760742,158.47517936440445,41.725066618947935,0.596547596421118,166.67046056239198,153.9234069302838
2014-10-01,151.53109741210938,155.85865452519886,150.63230500865447,155.733824781129,3589304,154.56092315673828,157.81383822609064,39.25966604930295,-0.016684786629213022,167.20126350545894,152.35398551797857
2014-10-07,147.69454956054688,156.94886692755233,146.4878273430035,151.59767491352358,2897702,154.53379180908203,156.85009644841978,35.076252656367714,-0.8029967696379572,168.1296165067845,149.97506488969987
