Date,Close,High,Low,Open,Volume,SMA_50,EMA_20,RSI_14,MACD,BB_up,BB_low
2016-09-19,645.4196166992188,651.1131560137849,640.8647852475658,645.8295626500615,1107456,660.1034484863281,656.2749049742965,47.70402584239805,-3.4941879208743103,682.8779096397096,631.257008573181
2016-09-20,642.1629028320312,649.8150419319414,640.1815622653846,648.1525173273869,1226474,659.7847204589843,654.9309047702712,46.42754697865743,-4.157813975719591,682.3304300757433,629.5680623558973
2016-09-21,640.8192749023438,649.496195820707,638.2229875055402,641.3202952628234,2095174,659.4693896484375,653.5869400209448,41.1818115371184,-4.737550417915713,682.330595007226,627.898555383399
2016-09-22,643.8709716796875,647.9247828472211,641.4113515420066,646.786074968755,1936070,659.0479455566406,652.6616097027298,43.27873808298697,-4.894330503860601,682.103713208276,626.7999855221927
2016-09-23,642.2767944335938,649.9744709774169,640.8876041526344,646.2850684922034,1472766,658.5657080078125,651.6725796770978,36.219376817926054,-5.088558892777883,682.071932081985,625.7044473125462
2016-09-26,628.6577758789062,642.2767321981771,626.7447690277836,642.2767321981771,1781186,657.9077612304687,649.4806936010796,22.119270040408423,-6.269160291388744,683.208683386453,623.0349933713594
2016-09-27,624.7862548828125,633.463231689942,623.3970645463598,628.5667875118604,1958762,657.3277844238281,647.1288422945779,13.020173635867963,-7.431528756753778,684.5380187658681,619.2847717614758
2016-09-28,627.0864868164062,633.0761019327051,624.0119752594709,626.5854664236193,2085302,656.6352490234375,645.2200465347521,15.790977286047806,-8.074032229140471,685.3139588790785,616.4295591873278
2016-09-29,621.4612426757812,644.9413665174043,618.7055472816901,631.7096139085581,5270206,655.7949743652343,642.9573033100882,13.028314089229212,-8.934143801582763,686.0516161164784,612.4306470671153
2016-09-30,640.2726440429688,644.6680675766469,614.9022547360973,624.2396593450528,2137750,655.4402502441407,642.7016214751244,32.82729805013928,-8.005582174614233,685.4748069007034,611.6000099938279
2016-10-03,657.6492309570312,661.3614291623982,637.6991055040318,643.5975891229123,3603220,655.3896887207031,644.1252033305442,54.811767630011985,-5.800678443250831,684.964887184996,611.6680962134416
